treatment,game,round,time,id,side,valuation,bid,price,match_id,match_time,type,status
FullExtNorm,4,6,15,116,Buyer,133,78,,,,Manual,Replaced
FullExtNorm,4,6,18,114,Seller,63,103,103.0,125.0,18.0,Auto,Accepted
FullExtNorm,4,6,22,129,Buyer,93,90,90.0,118.0,26.0,Manual,Accepted
FullExtNorm,4,6,22,128,Seller,108,900,,,,Manual,Replaced
FullExtNorm,4,6,24,116,Buyer,133,70,,,,Manual,Expired
FullExtNorm,4,6,25,128,Seller,108,900,,,,Manual,Expired
FullExtNorm,4,6,26,118,Seller,78,90,90.0,129.0,26.0,Auto,Accepted
FullExtNorm,4,6,26,115,Seller,68,105,105.0,124.0,30.0,Manual,Accepted
FullExtNorm,4,6,30,127,Buyer,98,93,,,,Manual,Expired
FullExtNorm,4,6,30,124,Buyer,108,105,105.0,115.0,30.0,Auto,Accepted
FullExtNorm,4,6,35,121,Buyer,118,80,,,,Manual,Expired
FullExtNorm,4,6,37,116,Buyer,133,70,,,,Manual,Replaced
FullExtNorm,4,6,37,128,Seller,108,900,,,,Manual,Replaced
FullExtNorm,4,6,38,123,Buyer,113,101,,,,Manual,Expired
FullExtNorm,4,6,39,119,Buyer,123,92,,,,Manual,Expired
FullExtNorm,4,6,40,128,Seller,108,900,,,,Manual,Replaced
FullExtNorm,4,6,42,128,Seller,108,900,,,,Manual,Replaced
FullExtNorm,4,6,43,116,Buyer,133,80,,,,Manual,Replaced
FullExtNorm,4,6,44,128,Seller,108,900,,,,Manual,Replaced
FullExtNorm,4,6,47,128,Seller,108,900,,,,Manual,Replaced
FullExtNorm,4,6,48,116,Buyer,133,80,,,,Manual,Replaced
FullExtNorm,4,6,49,127,Buyer,98,93,,,,Manual,Expired
FullExtNorm,4,6,50,128,Seller,108,825,,,,Manual,Replaced
FullExtNorm,4,6,52,116,Buyer,133,92,,,,Manual,Replaced
FullExtNorm,4,6,54,128,Seller,108,700,,,,Manual,Replaced
FullExtNorm,4,6,55,123,Buyer,113,105,,,,Manual,Expired
FullExtNorm,4,6,56,116,Buyer,133,93,,,,Manual,Replaced
FullExtNorm,4,6,57,128,Seller,108,700,,,,Manual,Replaced
FullExtNorm,4,6,59,121,Buyer,118,25,,,,Manual,Expired
FullExtNorm,4,6,59,119,Buyer,123,90,,,,Manual,Expired
FullExtNorm,4,6,61,116,Buyer,133,98,,,,Manual,Replaced
FullExtNorm,4,6,61,128,Seller,108,615,,,,Manual,Replaced
FullExtNorm,4,6,65,116,Buyer,133,25,,,,Manual,Replaced
FullExtNorm,4,6,66,128,Seller,108,600,,,,Manual,Replaced
FullExtNorm,4,6,67,127,Buyer,98,93,,,,Manual,Expired
FullExtNorm,4,6,70,116,Buyer,133,25,,,,Manual,Replaced
FullExtNorm,4,6,71,128,Seller,108,554,,,,Manual,Replaced
FullExtNorm,4,6,71,123,Buyer,113,105,,,,Manual,Expired
FullExtNorm,4,6,74,119,Buyer,123,105,,,,Manual,Expired
FullExtNorm,4,6,74,116,Buyer,133,93,,,,Manual,Replaced
FullExtNorm,4,6,78,116,Buyer,133,105,,,,Manual,Replaced
FullExtNorm,4,6,80,128,Seller,108,500,,,,Manual,Replaced
FullExtNorm,4,6,84,116,Buyer,133,105,,,,Manual,Replaced
FullExtNorm,4,6,86,128,Seller,108,400,,,,Manual,Replaced
FullExtNorm,4,6,87,123,Buyer,113,108,,,,Manual,Expired
FullExtNorm,4,6,88,116,Buyer,133,100,,,,Manual,Replaced
FullExtNorm,4,6,91,121,Buyer,118,35,,,,Manual,Expired
FullExtNorm,4,6,91,119,Buyer,123,123,123.0,128.0,94.0,Manual,Accepted
FullExtNorm,4,6,92,127,Buyer,98,93,,,,Manual,Expired
FullExtNorm,4,6,92,116,Buyer,133,95,,,,Manual,Replaced
FullExtNorm,4,6,94,128,Seller,108,123,123.0,119.0,94.0,Auto,Accepted
FullExtNorm,4,6,98,116,Buyer,133,93,,,,Manual,Replaced
FullExtNorm,4,6,103,116,Buyer,133,108,108.0,126.0,105.0,Manual,Accepted
FullExtNorm,4,6,104,121,Buyer,118,50,,,,Manual,Expired
FullExtNorm,4,6,105,126,Seller,103,108,108.0,116.0,105.0,Auto,Accepted
FullExtNorm,4,6,109,127,Buyer,98,93,,,,Manual,Expired
FullExtNorm,4,6,109,123,Buyer,113,108,,,,Manual,Expired
FullExtNorm,4,6,118,121,Buyer,118,95,,,,Manual,Replaced
FullExtNorm,4,6,121,127,Buyer,98,93,,,,Manual,Expired
FullExtNorm,4,6,125,121,Buyer,118,96,,,,Manual,Expired
FullExtNorm,4,7,5,129,Buyer,93,50,,,,Manual,Expired
FullExtNorm,4,7,6,128,Seller,108,800,,,,Manual,Replaced
FullExtNorm,4,7,6,114,Seller,63,105,105.0,121.0,12.0,Manual,Accepted
FullExtNorm,4,7,7,121,Buyer,118,75,,,,Manual,Replaced
FullExtNorm,4,7,7,120,Seller,83,150,,,,Manual,Replaced
FullExtNorm,4,7,8,116,Buyer,133,85,,,,Manual,Expired
FullExtNorm,4,7,8,117,Buyer,128,103,103.0,120.0,11.0,Manual,Accepted
FullExtNorm,4,7,9,115,Seller,68,110,110.0,119.0,17.0,Manual,Accepted
FullExtNorm,4,7,11,120,Seller,83,103,103.0,117.0,11.0,Auto,Accepted
FullExtNorm,4,7,12,121,Buyer,118,105,105.0,114.0,12.0,Auto,Accepted
FullExtNorm,4,7,12,128,Seller,108,755,,,,Manual,Expired
FullExtNorm,4,7,17,119,Buyer,123,110,110.0,115.0,17.0,Auto,Accepted
FullExtNorm,4,7,17,129,Buyer,93,80,,,,Manual,Replaced
FullExtNorm,4,7,21,127,Buyer,98,88,,,,Manual,Expired
FullExtNorm,4,7,22,129,Buyer,93,89,,,,Manual,Expired
FullExtNorm,4,7,22,128,Seller,108,700,,,,Manual,Replaced
FullExtNorm,4,7,24,118,Seller,78,200,,,,Manual,Expired
FullExtNorm,4,7,24,116,Buyer,133,75,,,,Manual,Replaced
FullExtNorm,4,7,24,125,Buyer,103,100,,,,Manual,Expired
FullExtNorm,4,7,27,116,Buyer,133,100,,,,Manual,Replaced
FullExtNorm,4,7,30,128,Seller,108,666,,,,Manual,Replaced
FullExtNorm,4,7,31,116,Buyer,133,88,,,,Manual,Replaced
FullExtNorm,4,7,32,123,Buyer,113,100,,,,Manual,Expired
FullExtNorm,4,7,35,128,Seller,108,666,,,,Manual,Replaced
FullExtNorm,4,7,35,116,Buyer,133,100,,,,Manual,Replaced
FullExtNorm,4,7,38,125,Buyer,103,103,,,,Manual,Expired
FullExtNorm,4,7,40,129,Buyer,93,80,,,,Manual,Expired
FullExtNorm,4,7,40,128,Seller,108,666,,,,Manual,Replaced
FullExtNorm,4,7,40,116,Buyer,133,105,,,,Manual,Replaced
FullExtNorm,4,7,44,116,Buyer,133,103,,,,Manual,Replaced
FullExtNorm,4,7,45,124,Buyer,108,100,,,,Manual,Expired
FullExtNorm,4,7,47,116,Buyer,133,80,,,,Manual,Replaced
FullExtNorm,4,7,48,123,Buyer,113,105,105.0,118.0,49.0,Manual,Accepted
FullExtNorm,4,7,49,118,Seller,78,105,105.0,123.0,49.0,Auto,Accepted
FullExtNorm,4,7,49,128,Seller,108,666,,,,Manual,Replaced
FullExtNorm,4,7,51,116,Buyer,133,100,,,,Manual,Replaced
FullExtNorm,4,7,51,125,Buyer,103,103,,,,Manual,Expired
FullExtNorm,4,7,54,129,Buyer,93,90,,,,Manual,Expired
FullExtNorm,4,7,55,128,Seller,108,666,,,,Manual,Expired
FullExtNorm,4,7,55,116,Buyer,133,105,105.0,126.0,58.0,Manual,Accepted
FullExtNorm,4,7,58,126,Seller,103,105,105.0,116.0,58.0,Auto,Accepted
FullExtNorm,4,7,62,127,Buyer,98,93,,,,Manual,Expired
FullExtNorm,4,7,68,128,Seller,108,600,,,,Manual,Replaced
FullExtNorm,4,7,70,129,Buyer,93,90,,,,Manual,Replaced
FullExtNorm,4,7,75,127,Buyer,98,93,,,,Manual,Expired
FullExtNorm,4,7,75,128,Seller,108,450,,,,Manual,Expired
FullExtNorm,4,7,78,129,Buyer,93,90,,,,Manual,Expired
FullExtNorm,4,7,85,128,Seller,108,400,,,,Manual,Expired
FullExtNorm,4,7,90,127,Buyer,98,93,,,,Manual,Expired
FullExtNorm,4,7,91,129,Buyer,93,91,,,,Manual,Expired
FullExtNorm,4,7,96,128,Seller,108,330,,,,Manual,Replaced
FullExtNorm,4,7,101,128,Seller,108,220,,,,Manual,Replaced
FullExtNorm,4,7,104,129,Buyer,93,90,,,,Manual,Replaced
FullExtNorm,4,7,104,128,Seller,108,200,,,,Manual,Replaced
FullExtNorm,4,7,106,127,Buyer,98,93,,,,Manual,Expired
FullExtNorm,4,7,107,128,Seller,108,190,,,,Manual,Replaced
FullExtNorm,4,7,113,129,Buyer,93,90,,,,Manual,Replaced
FullExtNorm,4,7,114,128,Seller,108,160,,,,Manual,Replaced
FullExtNorm,4,7,118,128,Seller,108,110,,,,Manual,Replaced
FullExtNorm,4,7,121,127,Buyer,98,93,,,,Manual,Expired
FullExtNorm,4,7,122,129,Buyer,93,91,,,,Manual,Expired
FullExtNorm,4,7,123,128,Seller,108,110,,,,Manual,Expired
FullExtNorm,4,8,4,128,Seller,108,150,,,,Manual,Replaced
FullExtNorm,4,8,5,123,Buyer,113,100,,,,Manual,Expired
FullExtNorm,4,8,6,121,Buyer,118,50,,,,Manual,Expired
FullExtNorm,4,8,7,120,Seller,83,150,,,,Manual,Replaced
FullExtNorm,4,8,9,114,Seller,63,105,,,,Manual,Expired
FullExtNorm,4,8,12,128,Seller,108,122,,,,Manual,Expired
FullExtNorm,4,8,13,117,Buyer,128,103,103.0,120.0,16.0,Manual,Accepted
FullExtNorm,4,8,14,115,Seller,68,115,,,,Manual,Expired
FullExtNorm,4,8,16,120,Seller,83,103,103.0,117.0,16.0,Auto,Accepted
FullExtNorm,4,8,16,116,Buyer,133,50,,,,Manual,Replaced
FullExtNorm,4,8,22,128,Seller,108,110,,,,Manual,Replaced
FullExtNorm,4,8,22,116,Buyer,133,100,,,,Manual,Replaced
FullExtNorm,4,8,27,116,Buyer,133,102,,,,Manual,Replaced
FullExtNorm,4,8,29,123,Buyer,113,105,105.0,114.0,30.0,Manual,Accepted
FullExtNorm,4,8,29,128,Seller,108,110,110.0,119.0,36.0,Manual,Accepted
FullExtNorm,4,8,30,114,Seller,63,105,105.0,123.0,30.0,Manual,Replaced
FullExtNorm,4,8,34,116,Buyer,133,105,105.0,126.0,40.0,Manual,Accepted
FullExtNorm,4,8,35,121,Buyer,118,90,,,,Manual,Replaced
FullExtNorm,4,8,36,115,Seller,68,115,115.0,121.0,44.0,Manual,Accepted
FullExtNorm,4,8,36,127,Buyer,98,93,,,,Manual,Expired
FullExtNorm,4,8,36,119,Buyer,123,110,110.0,128.0,36.0,Auto,Accepted
FullExtNorm,4,8,40,126,Seller,103,105,105.0,116.0,40.0,Auto,Accepted
FullExtNorm,4,8,44,121,Buyer,118,115,115.0,115.0,44.0,Auto,Accepted
FullExtNorm,4,8,53,127,Buyer,98,93,,,,Manual,Expired
FullExtNorm,4,8,82,127,Buyer,98,93,,,,Manual,Expired
FullExtNorm,4,8,100,125,Buyer,103,103,,,,Manual,Expired
FullExtNorm,4,8,112,127,Buyer,98,93,,,,Manual,Expired
FullExtNorm,4,8,127,127,Buyer,98,93,,,,Manual,Expired
FullExtNorm,4,9,4,114,Seller,63,105,,,,Manual,Expired
FullExtNorm,4,9,5,117,Buyer,128,103,103.0,120.0,10.0,Manual,Accepted
FullExtNorm,4,9,6,120,Seller,83,150,,,,Manual,Replaced
FullExtNorm,4,9,7,116,Buyer,133,88,,,,Manual,Replaced
FullExtNorm,4,9,7,123,Buyer,113,100,,,,Manual,Expired
FullExtNorm,4,9,10,115,Seller,68,115,,,,Manual,Expired
FullExtNorm,4,9,10,120,Seller,83,103,103.0,117.0,10.0,Auto,Accepted
FullExtNorm,4,9,10,118,Seller,78,200,,,,Manual,Expired
FullExtNorm,4,9,10,128,Seller,108,115,,,,Manual,Expired
FullExtNorm,4,9,10,124,Buyer,108,100,,,,Manual,Expired
FullExtNorm,4,9,11,116,Buyer,133,103,,,,Manual,Expired
FullExtNorm,4,9,15,121,Buyer,118,85,,,,Manual,Expired
FullExtNorm,4,9,21,114,Seller,63,105,105.0,123.0,29.0,Manual,Accepted
FullExtNorm,4,9,21,127,Buyer,98,93,,,,Manual,Expired
FullExtNorm,4,9,21,128,Seller,108,115,,,,Manual,Expired
FullExtNorm,4,9,22,119,Buyer,123,80,,,,Manual,Expired
FullExtNorm,4,9,22,116,Buyer,133,103,,,,Manual,Replaced
FullExtNorm,4,9,23,125,Buyer,103,103,,,,Manual,Expired
FullExtNorm,4,9,24,115,Seller,68,115,,,,Manual,Replaced
FullExtNorm,4,9,27,116,Buyer,133,85,,,,Manual,Replaced
FullExtNorm,4,9,29,123,Buyer,113,105,105.0,114.0,29.0,Manual,Replaced
FullExtNorm,4,9,33,115,Seller,68,115,,,,Manual,Replaced
FullExtNorm,4,9,34,128,Seller,108,112,112.0,119.0,35.0,Manual,Accepted
FullExtNorm,4,9,34,116,Buyer,133,98,,,,Manual,Replaced
FullExtNorm,4,9,35,119,Buyer,123,112,112.0,128.0,35.0,Auto,Accepted
FullExtNorm,4,9,40,116,Buyer,133,105,105.0,126.0,45.0,Manual,Accepted
FullExtNorm,4,9,42,115,Seller,68,115,,,,Manual,Expired
FullExtNorm,4,9,45,126,Seller,103,105,105.0,116.0,45.0,Auto,Accepted
FullExtNorm,4,9,52,121,Buyer,118,85,,,,Manual,Expired
FullExtNorm,4,9,53,115,Seller,68,115,,,,Manual,Expired
FullExtNorm,4,9,63,127,Buyer,98,93,,,,Manual,Expired
FullExtNorm,4,9,66,124,Buyer,108,100,,,,Manual,Replaced
FullExtNorm,4,9,68,121,Buyer,118,95,,,,Manual,Expired
FullExtNorm,4,9,68,115,Seller,68,110,,,,Manual,Expired
FullExtNorm,4,9,73,124,Buyer,108,90,,,,Manual,Expired
FullExtNorm,4,9,77,125,Buyer,103,103,,,,Manual,Expired
FullExtNorm,4,9,80,115,Seller,68,115,,,,Manual,Expired
FullExtNorm,4,9,90,121,Buyer,118,95,,,,Manual,Expired
FullExtNorm,4,9,98,115,Seller,68,110,110.0,121.0,100.0,Manual,Accepted
FullExtNorm,4,9,100,121,Buyer,118,110,110.0,115.0,100.0,Auto,Accepted
FullExtNorm,4,9,103,127,Buyer,98,93,,,,Manual,Expired
FullExtNorm,4,9,107,124,Buyer,108,80,,,,Manual,Expired
FullExtNorm,4,9,122,127,Buyer,98,93,,,,Manual,Expired
FullExtNorm,4,10,3,114,Seller,63,105,105.0,123.0,8.0,Manual,Accepted
FullExtNorm,4,10,5,121,Buyer,118,85,,,,Manual,Expired
FullExtNorm,4,10,5,117,Buyer,128,103,103.0,120.0,12.0,Manual,Accepted
FullExtNorm,4,10,8,123,Buyer,113,105,105.0,114.0,8.0,Manual,Replaced
FullExtNorm,4,10,8,115,Seller,68,115,,,,Manual,Expired
FullExtNorm,4,10,12,118,Seller,78,250,,,,Manual,Replaced
FullExtNorm,4,10,12,120,Seller,83,103,103.0,117.0,12.0,Auto,Accepted
FullExtNorm,4,10,13,116,Buyer,133,105,105.0,118.0,16.0,Manual,Accepted
FullExtNorm,4,10,16,118,Seller,78,105,105.0,116.0,16.0,Auto,Accepted
FullExtNorm,4,10,21,115,Seller,68,115,115.0,119.0,23.0,Manual,Accepted
FullExtNorm,4,10,22,119,Buyer,123,60,,,,Manual,Replaced
FullExtNorm,4,10,22,125,Buyer,103,103,,,,Manual,Replaced
FullExtNorm,4,10,23,119,Buyer,123,115,115.0,115.0,23.0,Auto,Accepted
FullExtNorm,4,10,29,125,Buyer,103,103,,,,Manual,Expired
FullExtNorm,4,10,35,128,Seller,108,900,,,,Manual,Replaced
FullExtNorm,4,10,38,128,Seller,108,200,,,,Manual,Replaced
FullExtNorm,4,10,43,128,Seller,108,159,,,,Manual,Replaced
FullExtNorm,4,10,43,127,Buyer,98,93,,,,Manual,Expired
FullExtNorm,4,10,46,121,Buyer,118,95,,,,Manual,Expired
FullExtNorm,4,10,46,128,Seller,108,130,,,,Manual,Replaced
FullExtNorm,4,10,48,124,Buyer,108,100,,,,Manual,Expired
FullExtNorm,4,10,49,125,Buyer,103,103,,,,Manual,Expired
FullExtNorm,4,10,52,128,Seller,108,115,115.0,121.0,56.0,Manual,Accepted
FullExtNorm,4,10,56,121,Buyer,118,115,115.0,128.0,56.0,Auto,Accepted
FullExtNorm,4,10,61,125,Buyer,103,103,,,,Manual,Expired
FullExtNorm,4,10,76,125,Buyer,103,103,,,,Manual,Expired
FullExtNorm,4,10,88,125,Buyer,103,103,,,,Manual,Replaced
FullExtNorm,4,10,93,124,Buyer,108,95,,,,Manual,Replaced
FullExtNorm,4,10,95,125,Buyer,103,103,,,,Manual,Expired
FullExtNorm,4,10,100,124,Buyer,108,90,,,,Manual,Expired
FullExtNorm,4,10,109,127,Buyer,98,93,,,,Manual,Expired
FullExtNorm,4,10,124,127,Buyer,98,93,,,,Manual,Expired
FullExtNorm,4,10,126,125,Buyer,103,103,,,,Manual,Expired
FullExtNorm,4,10,141,124,Buyer,108,50,,,,Manual,Expired
FullExtNorm,5,1,3,141,Seller,98,119,,,,Manual,Expired
FullExtNorm,5,1,4,130,Seller,63,200,,,,Manual,Replaced
FullExtNorm,5,1,4,136,Seller,83,108,,,,Manual,Expired
FullExtNorm,5,1,5,139,Buyer,113,1,,,,Manual,Expired
FullExtNorm,5,1,6,142,Seller,103,106,,,,Manual,Expired
FullExtNorm,5,1,6,134,Buyer,128,1,,,,Manual,Expired
FullExtNorm,5,1,8,137,Buyer,118,92,,,,Manual,Replaced
FullExtNorm,5,1,9,138,Seller,88,120,,,,Manual,Expired
FullExtNorm,5,1,10,130,Seller,63,100,100.0,137.0,13.0,Manual,Accepted
FullExtNorm,5,1,13,137,Buyer,118,100,100.0,130.0,13.0,Auto,Accepted
FullExtNorm,5,1,18,136,Seller,83,120,,,,Manual,Expired
FullExtNorm,5,1,20,141,Seller,98,109,,,,Manual,Expired
FullExtNorm,5,1,21,131,Seller,68,80,80.0,139.0,30.0,Manual,Accepted
FullExtNorm,5,1,24,139,Buyer,113,1,,,,Manual,Replaced
FullExtNorm,5,1,25,142,Seller,103,105,,,,Manual,Expired
FullExtNorm,5,1,29,140,Seller,93,100,,,,Manual,Expired
FullExtNorm,5,1,30,139,Buyer,113,80,80.0,131.0,30.0,Auto,Accepted
FullExtNorm,5,1,32,136,Seller,83,99,,,,Manual,Expired
FullExtNorm,5,1,37,141,Seller,98,99,,,,Manual,Expired
FullExtNorm,5,1,38,134,Buyer,128,20,,,,Manual,Replaced
FullExtNorm,5,1,39,140,Seller,93,98,,,,Manual,Expired
FullExtNorm,5,1,39,142,Seller,103,103,,,,Manual,Expired
FullExtNorm,5,1,46,134,Buyer,128,55,,,,Manual,Replaced
FullExtNorm,5,1,47,138,Seller,88,120,,,,Manual,Expired
FullExtNorm,5,1,48,136,Seller,83,120,,,,Manual,Expired
FullExtNorm,5,1,51,134,Buyer,128,54,,,,Manual,Replaced
FullExtNorm,5,1,52,141,Seller,98,119,,,,Manual,Expired
FullExtNorm,5,1,55,142,Seller,103,104,,,,Manual,Expired
FullExtNorm,5,1,58,136,Seller,83,90,,,,Manual,Replaced
FullExtNorm,5,1,59,134,Buyer,128,56,,,,Manual,Replaced
FullExtNorm,5,1,60,140,Seller,93,99,,,,Manual,Expired
FullExtNorm,5,1,62,134,Buyer,128,34,,,,Manual,Replaced
FullExtNorm,5,1,66,136,Seller,83,99,,,,Manual,Replaced
FullExtNorm,5,1,67,134,Buyer,128,56,,,,Manual,Replaced
FullExtNorm,5,1,68,138,Seller,88,100,,,,Manual,Expired
FullExtNorm,5,1,70,141,Seller,98,119,,,,Manual,Expired
FullExtNorm,5,1,70,135,Buyer,123,33,,,,Manual,Replaced
FullExtNorm,5,1,70,142,Seller,103,103,,,,Manual,Replaced
FullExtNorm,5,1,72,134,Buyer,128,57,,,,Manual,Replaced
FullExtNorm,5,1,74,136,Seller,83,99,,,,Manual,Replaced
FullExtNorm,5,1,76,135,Buyer,123,55,,,,Manual,Replaced
FullExtNorm,5,1,77,134,Buyer,128,67,,,,Manual,Replaced
FullExtNorm,5,1,77,140,Seller,93,100,,,,Manual,Expired
FullExtNorm,5,1,78,142,Seller,103,103,,,,Manual,Replaced
FullExtNorm,5,1,80,136,Seller,83,99,,,,Manual,Replaced
FullExtNorm,5,1,82,138,Seller,88,110,,,,Manual,Expired
FullExtNorm,5,1,82,134,Buyer,128,70,,,,Manual,Replaced
FullExtNorm,5,1,84,136,Seller,83,99,,,,Manual,Replaced
FullExtNorm,5,1,84,135,Buyer,123,70,,,,Manual,Replaced
FullExtNorm,5,1,85,141,Seller,98,119,,,,Manual,Replaced
FullExtNorm,5,1,87,142,Seller,103,104,,,,Manual,Expired
FullExtNorm,5,1,89,141,Seller,98,119,,,,Manual,Replaced
FullExtNorm,5,1,89,136,Seller,83,230,,,,Manual,Replaced
FullExtNorm,5,1,90,140,Seller,93,94,,,,Manual,Expired
FullExtNorm,5,1,90,135,Buyer,123,72,,,,Manual,Replaced
FullExtNorm,5,1,91,134,Buyer,128,66,,,,Manual,Replaced
FullExtNorm,5,1,94,141,Seller,98,119,,,,Manual,Replaced
FullExtNorm,5,1,95,134,Buyer,128,67,,,,Manual,Expired
FullExtNorm,5,1,97,138,Seller,88,115,,,,Manual,Expired
FullExtNorm,5,1,97,135,Buyer,123,76,,,,Manual,Expired
FullExtNorm,5,1,98,136,Seller,83,99,,,,Manual,Replaced
FullExtNorm,5,1,99,142,Seller,103,103,,,,Manual,Expired
FullExtNorm,5,1,102,136,Seller,83,99,,,,Manual,Replaced
FullExtNorm,5,1,103,141,Seller,98,119,,,,Manual,Replaced
FullExtNorm,5,1,105,136,Seller,83,99,,,,Manual,Replaced
FullExtNorm,5,1,107,140,Seller,93,93,,,,Manual,Expired
FullExtNorm,5,1,108,134,Buyer,128,80,,,,Manual,Replaced
FullExtNorm,5,1,108,135,Buyer,123,80,,,,Manual,Expired
FullExtNorm,5,1,109,138,Seller,88,120,,,,Manual,Expired
FullExtNorm,5,1,110,136,Seller,83,88,88.0,134.0,112.0,Manual,Accepted
FullExtNorm,5,1,110,141,Seller,98,119,,,,Manual,Replaced
FullExtNorm,5,1,112,134,Buyer,128,88,88.0,136.0,112.0,Auto,Accepted
FullExtNorm,5,1,115,142,Seller,103,103,,,,Manual,Expired
FullExtNorm,5,1,118,141,Seller,98,119,,,,Manual,Expired
FullExtNorm,5,1,121,138,Seller,88,120,,,,Manual,Replaced
FullExtNorm,5,1,122,135,Buyer,123,90,90.0,138.0,126.0,Manual,Accepted
FullExtNorm,5,1,126,140,Seller,93,94,,,,Manual,Expired
FullExtNorm,5,1,126,138,Seller,88,90,90.0,135.0,126.0,Auto,Accepted
FullExtNorm,5,2,2,136,Seller,83,99,,,,Manual,Replaced
FullExtNorm,5,2,4,141,Seller,98,119,,,,Manual,Replaced
FullExtNorm,5,2,4,130,Seller,63,400,,,,Manual,Replaced
FullExtNorm,5,2,5,142,Seller,103,110,,,,Manual,Expired
FullExtNorm,5,2,7,139,Buyer,113,50,,,,Manual,Replaced
FullExtNorm,5,2,7,138,Seller,88,120,,,,Manual,Expired
FullExtNorm,5,2,7,140,Seller,93,95,,,,Manual,Expired
FullExtNorm,5,2,9,136,Seller,83,200,,,,Manual,Expired
FullExtNorm,5,2,10,131,Seller,68,150,,,,Manual,Expired
FullExtNorm,5,2,11,141,Seller,98,119,,,,Manual,Expired
FullExtNorm,5,2,11,135,Buyer,123,70,,,,Manual,Expired
FullExtNorm,5,2,13,130,Seller,63,150,,,,Manual,Replaced
FullExtNorm,5,2,15,139,Buyer,113,75,,,,Manual,Expired
FullExtNorm,5,2,16,137,Buyer,118,65,,,,Manual,Expired
FullExtNorm,5,2,16,142,Seller,103,105,,,,Manual,Expired
FullExtNorm,5,2,18,130,Seller,63,100,,,,Manual,Replaced
FullExtNorm,5,2,19,136,Seller,83,120,,,,Manual,Replaced
FullExtNorm,5,2,21,138,Seller,88,300,,,,Manual,Expired
FullExtNorm,5,2,21,141,Seller,98,119,,,,Manual,Replaced
FullExtNorm,5,2,24,136,Seller,83,100,,,,Manual,Replaced
FullExtNorm,5,2,26,135,Buyer,123,76,,,,Manual,Expired
FullExtNorm,5,2,27,130,Seller,63,105,,,,Manual,Replaced
FullExtNorm,5,2,27,142,Seller,103,106,,,,Manual,Expired
FullExtNorm,5,2,28,140,Seller,93,94,,,,Manual,Expired
FullExtNorm,5,2,28,141,Seller,98,119,,,,Manual,Replaced
FullExtNorm,5,2,29,136,Seller,83,90,,,,Manual,Replaced
FullExtNorm,5,2,30,131,Seller,68,120,,,,Manual,Expired
FullExtNorm,5,2,30,130,Seller,63,100,,,,Manual,Replaced
FullExtNorm,5,2,32,139,Buyer,113,77,,,,Manual,Expired
FullExtNorm,5,2,33,137,Buyer,118,77,,,,Manual,Expired
FullExtNorm,5,2,34,138,Seller,88,250,,,,Manual,Expired
FullExtNorm,5,2,35,141,Seller,98,119,,,,Manual,Replaced
FullExtNorm,5,2,37,136,Seller,83,120,,,,Manual,Replaced
FullExtNorm,5,2,38,130,Seller,63,95,,,,Manual,Replaced
FullExtNorm,5,2,38,140,Seller,93,96,,,,Manual,Expired
FullExtNorm,5,2,38,135,Buyer,123,80,,,,Manual,Expired
FullExtNorm,5,2,41,141,Seller,98,119,,,,Manual,Replaced
FullExtNorm,5,2,41,136,Seller,83,200,,,,Manual,Replaced
FullExtNorm,5,2,42,134,Buyer,128,56,,,,Manual,Expired
FullExtNorm,5,2,42,142,Seller,103,106,,,,Manual,Expired
FullExtNorm,5,2,45,130,Seller,63,95,,,,Manual,Replaced
FullExtNorm,5,2,45,136,Seller,83,99,,,,Manual,Replaced
FullExtNorm,5,2,46,141,Seller,98,100,,,,Manual,Replaced
FullExtNorm,5,2,49,140,Seller,93,94,,,,Manual,Expired
FullExtNorm,5,2,50,136,Seller,83,200,,,,Manual,Replaced
FullExtNorm,5,2,52,139,Buyer,113,81,81.0,130.0,55.0,Manual,Accepted
FullExtNorm,5,2,52,136,Seller,83,99,,,,Manual,Replaced
FullExtNorm,5,2,52,135,Buyer,123,80,,,,Manual,Replaced
FullExtNorm,5,2,53,130,Seller,63,95,,,,Manual,Replaced
FullExtNorm,5,2,53,138,Seller,88,230,,,,Manual,Expired
FullExtNorm,5,2,55,142,Seller,103,105,,,,Manual,Replaced
FullExtNorm,5,2,55,130,Seller,63,81,81.0,139.0,55.0,Auto,Accepted
FullExtNorm,5,2,55,141,Seller,98,110,,,,Manual,Expired
FullExtNorm,5,2,56,136,Seller,83,99,,,,Manual,Replaced
FullExtNorm,5,2,56,131,Seller,68,250,,,,Manual,Expired
FullExtNorm,5,2,60,136,Seller,83,99,,,,Manual,Replaced
FullExtNorm,5,2,60,140,Seller,93,98,,,,Manual,Replaced
FullExtNorm,5,2,60,135,Buyer,123,82,82.0,131.0,67.0,Manual,Accepted
FullExtNorm,5,2,60,137,Buyer,118,80,,,,Manual,Expired
FullExtNorm,5,2,62,134,Buyer,128,80,,,,Manual,Expired
FullExtNorm,5,2,63,142,Seller,103,104,,,,Manual,Expired
FullExtNorm,5,2,63,136,Seller,83,99,,,,Manual,Replaced
FullExtNorm,5,2,63,133,Seller,73,900,,,,Manual,Replaced
FullExtNorm,5,2,65,138,Seller,88,250,,,,Manual,Expired
FullExtNorm,5,2,65,136,Seller,83,120,,,,Manual,Replaced
FullExtNorm,5,2,66,141,Seller,98,120,,,,Manual,Replaced
FullExtNorm,5,2,67,140,Seller,93,93,,,,Manual,Replaced
